#loc_id	ags	ascii	name	lat	lon	amt	plz	vorwahl	einwohner	flaeche	kz	typ	level	of	invalid
32391		AALBEKE	Aalbeke	50.7833333	3.2166667		8511					100600000	7	35390	
653		AALST	Aalst									100500000	5	644	
35248		AALST	Aalst	50.9462963	4.0685185		9300,9308,9310,9320					100600000	6	653	
32393		AALST	Aalst	50.7833333	5.2		3800					100600000	7	35217	
32392		AALST	Aalst	50.9333333	4.0333333		9300					100600000	7	35248	
32394		AALTER	Aalter	51.0833333	3.45		9880					100600000	7	35125	
35271		AALTERBRUG	Aalterbrug	51.111136	3.433514		9880					100600000	7	35125	
35345		AARSCHOT	Aarschot	50.9791666	4.85		3200,3201,3202					100600000	6	668	
32395		AARSCHOT	Aarschot	50.9833333	4.8333333		3200					100600000	7	35345	
32396		AARSELE	Aarsele	51	3.4166667		8700					100600000	7	35416	
32397		AARTRIJKE	Aartrijke	51.1166667	3.0833333		8211					100600000	7	35385	
32398		AARTSELAAR	Aartselaar	51.1333333	4.3833333		2630					100600000	6	647	
32399		ABEE	Abée	50.4666667	5.35		4557					100600000	7	35538	
32400		ABOLENS	Abolens	50.6666667	5.15		4280					100600000	7	35606	
32401		ACHEL	Achel	51.25	5.4833333		3930					100600000	7	35221	
32402		ACHÊNE	Achêne	50.2666667	5.05		5590					100600000	7	35662	
32403		ACHET	Achet	50.3333333	5.1833333		5362					100600000	7	35666	
32404		ACOSSE	Acosse	50.6	5.05		4219					100600000	7	35611	
32405		ACOZ	Acoz	50.35	4.5166667		6280					100600000	7	35469	
32406		ADEGEM	Adegem	51.2	3.4833333		9991					100600000	7	35269	
32407		ADINKERKE	Adinkerke	51.0666667	2.6		8660					100600000	7	35420	
35314		AFFLIGEM	Affligem	50.9	4.1111111		1790					100600000	6	667	
32408		AFSNEE	Afsnee	51.0333333	3.6666667		9051					100600000	7	35283	
32409		AGIMONT	Agimont	50.1666667	4.8		5544					100600000	7	33334	
32410		AINEFFE	Aineffe	50.6166667	5.2666667		4317					100600000	7	35603	
32411		AISCHE-EN-REFAIL	Aische-en-Refail	50.6	4.8166667		5310					100600000	7	35676	
32412		AISEAU	Aiseau	50.4166667	4.5833333		6250					100600000	7	35461	
35461		AISEAU-PRESLES	Aiseau-Presles	50.4125	4.5708333		6250					100600000	6	670	
32413		AISEMONT	Aisemont	50.4	4.65		5070					100600000	7	35678	
32414		ALKEN	Alken	50.8666667	5.3		3570					100600000	6	652	
32415		ALLE	Alle	49.85	4.9666667		5550					100600000	7	35672	
32416		ALLEUR	Alleur	50.6833333	5.5		4432					100600000	7	35544	
32417		ALSEMBERG	Alsemberg	50.7333333	4.3166667		1652					100600000	7	35316	
35419		ALVERINGEM	Alveringem	50.9814814	2.6703703		8690,8691					100600000	6	665	
32418		ALVERINGEM	Alveringem	51.0166667	2.7166667		8690					100600000	7	35419	
35524		AMAY	Amay	50.5566666	5.3166666		4540					100600000	6	676	
32419		AMAY	Amay	50.55	5.3166667		4540					100600000	7	35524	
32420		AMBERLOUP	Amberloup	50.0333333	5.5333333		6680					100600000	7	35622	
32422		AMBLY	Ambly	50.15	5.3166667		6953					100600000	7	35632	
32423		AMBRESIN	Ambresin	50.6333333	5.0333333		4219					100600000	7	35611	
35569		AMEL	Amel	50.3486111	6.1852778		4770,4771					100600000	6	678	
32424		AMEL	Amel	50.35	6.15		4770					100600000	7	35569	
32425		AMONINES	Amonines	50.2666667	5.5666667		6997					100600000	7	35627	
32426		AMOUGIES	Amougies	50.75	3.4833333		7750					100600000	7	35519	
32427		AMPSIN	Ampsin	50.5333333	5.2833333		4540					100600000	7	35524	
35674		ANDENNE	Andenne	50.48	5.04		5300					100600000	6	686	
32428		ANDENNE	Andenne	50.4833333	5.1		5300					100600000	7	35674	
32429		ANDERLECHT	Anderlecht	50.8333333	4.3		1070					100600000	7	35698	
32430		ANDERLUES	Anderlues	50.4	4.2666667		6150					100600000	6	674	
32431		ANDRIMONT	Andrimont	50.6166667	5.8833333		4821					100600000	7	35574	
32432		ANGLEUR	Angleur	50.6166667	5.6		4031					100600000	7	35560	
32433		ANGRE	Angre	50.3666667	3.6833333		7387					100600000	7	35480	
32434		ANGREAU	Angreau	50.35	3.6833333		7387					100600000	7	35480	
35659		ANHEE	Anhée	50.3190476	4.8190476		5537					100600000	6	685	
32435		ANHEE	Anhée	50.3166667	4.8833333		5537					100600000	7	35659	
32436		ANLIER	Anlier	49.7333333	5.6333333		6721					100600000	7	35651	
32437		ANLOY	Anloy	49.95	5.2166667		6890					100600000	7	35641	
32438		ANNEVOIE-ROUILLON	Annevoie-Rouillon	50.35	4.8333333		5537					100600000	7	35659	
35544		ANS	Ans	50.675	5.5041666		4430,4431,4432					100600000	6	677	
32439		ANS	Ans	50.65	5.5333333		4430					100600000	7	35544	
32440		ANSEREMME	Anseremme	50.25	4.9		5500					100600000	7	35663	
32441		ANSEROEUL	Anseroeul	50.7333333	3.5166667		7750					100600000	7	35519	
32442		ANTHEE	Anthée	50.25	4.75		5520					100600000	7	35669	
32443		ANTHEIT	Antheit	50.55	5.2166667		4520					100600000	7	35543	
35525		ANTHISNES	Anthisnes	50.4916666	5.5		4160,4151,4162,4163					100600000	6	676	
32444		ANTHISNES	Anthisnes	50.4833333	5.5166667		4160					100600000	7	35525	
35515		ANTOING	Antoing	50.56	3.4527777		7640,7641,7642,7643					100600000	6	675	
32445		ANTOING	Antoing	50.5666667	3.45		7640					100600000	7	35515	
637		ANTWERPEN	Antwerpen								VAN	100400000	4	634	
647		ANTWERPEN	Antwerpen									100500000	5	637	
35166		ANTWERPEN	Antwerpen	51.2277777	4.4092592		2000,2018,2020,2030,2040,2050,2060,2100,2140,2170,2180,2600,2610,2660					100600000	6	647	
32446		ANTWERPEN	Antwerpen	51.2166667	4.4166667		2000,2018,2020,2030,2040,2050,2060					100600000	7	35166	
32447		ANVAING	Anvaing	50.6833333	3.55		7910					100600000	7	35460	
35387		ANZEGEM	Anzegem	50.8222222	3.4583333		8570,8572,8573					100600000	6	660	
32448		ANZEGEM	Anzegem	50.8333333	3.4666667		8570					100600000	7	35387	
32449		APPELS	Appels	51.0333333	4.0666667		9200					100600000	7	35261	
32450		APPELTERRE-EICHEM	Appelterre-Eichem	50.8166667	3.95		9400					100600000	7	35255	
32451		ARBRE	Arbre	50.6	3.8166667		7811					100600000	7	35454	
32452		ARBRE	Arbre	50.3666667	4.8166667		5170					100600000	7	35686	
32453		ARBREFONTAINE	Arbrefontaine	50.3	5.8333333		4990					100600000	7	35579	
32454		ARC-AINIÈRES	Arc-Ainières	50.7	3.5333333		7910					100600000	7	35460	
35005		ARC-WATTRIPONT	Arc-Wattripont	50.7166667	3.55		7910					100600000	7	35460	
32455		ARCHENNES	Archennes	50.75	4.6666667		1390					100600000	7	35438	
35413		ARDOOIE	Ardooie	50.9916666	3.2		8850,8851					100600000	6	664	
32456		ARDOOIE	Ardooie	50.9833333	3.2		8850					100600000	7	35413	
32457		ARENDONK	Arendonk	51.3222991338202	5.08625154340825		2370					100600000	6	649	
32458		ARGENTEAU	Argenteau	50.7	5.7		4601					100600000	7	35568	
680		ARLON	Arlon									100500000	5	642	
35612		ARLON	Arlon	49.6888888	5.8138889		6700,6704,6706					100600000	6	680	
32459		ARLON	Arlon	49.6833333	5.8166667		6700					100600000	7	35612	
32460		ARQUENNES	Arquennes	50.5666667	4.2666667		7181					100600000	7	35474	
32461		ARSIMONT	Arsimont	50.4333333	4.65		5060					100600000	7	35687	
32462		ARVILLE	Arville	50.0333333	5.3166667		6870					100600000	7	35645	
35206		AS	As	51.0166667	5.5916666		3665,3668					100600000	6	650	
32463		AS	As	51.0166667	5.5833333		3665					100600000	7	35206	
32464		ASPELARE	Aspelare	50.8333333	3.95		9404					100600000	7	35255	
32465		ASPER	Asper	50.9166667	3.65		9890					100600000	7	35282	
32466		ASQUILLIES	Asquillies	50.4	3.95		7040					100600000	7	35488	
35315		ASSE	Asse	50.9055555	4.2444444		1730,1731					100600000	6	667	
32467		ASSE	Asse	50.9166667	4.2		1730					100600000	7	35315	
32468		ASSEBROEK	Assebroek	51.2	3.2666667		8310					100600000	7	35379	
35267		ASSENEDE	Assenede	51.2333333	3.7041666		9960,9961,9968					100600000	6	655	
32469		ASSENEDE	Assenede	51.2333333	3.75		9960					100600000	7	35267	
32470		ASSENOIS	Assenois	49.8	5.4666667		6860					100600000	7	35639	
32471		ASSENT	Assent	50.95	5.0166667		3460					100600000	7	35347	
35675		ASSESSE	Assesse	50.3761904	4.9714285		5330,5332,5333,5334,5336					100600000	6	686	
32472		ASSESSE	Assesse	50.3666667	5.0166667		5330					100600000	7	35675	
32473		ASTENE	Astene	50.9833333	3.55		9800					100600000	7	35273	
669		ATH	Ath									100500000	5	639	
35454		ATH	Ath	50.6342105	3.7885964		7800,7801,7802,7803,7804,7810,7811,7812,7822,7823					100600000	6	669	
32474		ATH	Ath	50.6333333	3.7833333		7800					100600000	7	35454	
32475		ATHIS	Athis	50.3666667	3.7666667		7387					100600000	7	35480	
32476		ATHUS	Athus	49.5666667	5.8333333		6791					100600000	7	35614	
32477		ATTENHOVEN	Attenhoven	50.7666667	5.1		3404					100600000	7	35364	
32478		ATTENRODE	Attenrode	50.8833333	4.9166667		3384					100600000	7	35354	
35613		ATTERT	Attert	49.75	5.7633333		6717					100600000	6	680	
32479		ATTERT	Attert	49.7666667	5.7833333		6717					100600000	7	35613	
32480		ATTRE	Attre	50.6	3.8333333		7941					100600000	7	35457	
35614		AUBANGE	Aubange	49.5791666	5.7791666		6790,6791,6792					100600000	6	680	
32481		AUBANGE	Aubange	49.5833333	5.8		6790					100600000	7	35614	
32482		AUBECHIES	Aubechies	50.5666667	3.6833333		7972					100600000	7	35455	
32483		AUBEL	Aubel	50.7	5.85		4880					100600000	6	678	
32484		AUBLAIN	Aublain	50.0666667	4.4166667		5660					100600000	7	35691	
32485		AUBY-SUR-SEMOIS	Auby-sur-Semois	49.8166667	5.1666667		6880					100600000	7	35635	
32486		AUDERGHEM	Auderghem	50.8166667	4.4333333		1160					100600000	7	35698	
32487		AUDREGNIES	Audregnies	50.3833333	3.7166667		7382					100600000	7	35489	
32488		AULNOIS	Aulnois	50.3333333	3.9		7040					100600000	7	35488	
32489		AUTELBAS	Autelbas	49.65	5.8666667		6706					100600000	7	35612	
32490		AUTRE-EGLISE	Autre-Eglise	50.6666667	4.9166667		1367					100600000	7	34357	
32491		AUTREPPE	Autreppe	50.35	3.7166667		7387					100600000	7	35480	
32492		AUVELAIS	Auvelais	50.45	4.6166667		5060					100600000	7	35687	
32493		AVE-ET-AUFFE	Ave-et-Auffe	50.1166667	5.15		5580					100600000	7	35670	
32494		AVEKAPELLE	Avekapelle	51.0666667	2.7333333		8630					100600000	7	35424	
35388		AVELGEM	Avelgem	50.77	3.4466666		8580,8581,8582,8583					100600000	6	660	
32495		AVELGEM	Avelgem	50.7666667	3.4333333		8580					100600000	7	35388	
32496		AVENNES	Avennes	50.6333333	5.1166667		4260					100600000	7	35600	
32497		AVERBODE	Averbode	51.0333333	4.9833333		3271					100600000	7	35370	
32498		AVERNAS-LE-BAUDUIN	Avernas-le-Bauduin	50.7	5.0833333		4280					100600000	7	35606	
32499		AVIN	Avin	50.6166667	5.0666667		4280					100600000	7	35606	
35545		AWANS	Awans	50.69	5.4466666		4340,4342					100600000	6	677	
32500		AWANS	Awans	50.6666667	5.4666667		4340					100600000	7	35545	
32501		AWENNE	Awenne	50.0833333	5.3		6870					100600000	7	35645	
32502		AWIRS	Awirs	50.6	5.4		4400					100600000	7	35554	
32503		AYE	Aye	50.2333333	5.3		6900					100600000	7	35631	
32504		AYENEUX	Ayeneux	50.6166667	5.7166667		4630					100600000	7	35565	
35546		AYWAILLE	Aywaille	50.4433333	5.6766667		4920					100600000	6	677	
32505		AYWAILLE	Aywaille	50.4666667	5.6666667		4920					100600000	7	35546	
32506		BAAIGEM	Baaigem	50.9333333	3.7166667		9890					100600000	7	35282	
32507		BAAL	Baal	51.0833333	5.0833333		3128					100600000	7	35375	
32508		BAARDEGEM	Baardegem	50.95	4.15		9310					100600000	7	35248	
32509		BAARLE-HERTOG	Baarle-Hertog	51.44509	4.93131498413072		2387					100600000	6	649	
32510		BAASRODE	Baasrode	51.0333333	4.1666667		9200					100600000	7	35261	
32511		BACHTE-MARIA-LEERNE	Bachte-Maria-Leerne	51.0166667	3.5833333		9800					100600000	7	35273	
35570		BAELEN	Baelen	50.625	5.9833333		4837					100600000	6	678	
32512		BAELEN	Baelen	50.6333333	5.9666667		4837					100600000	7	35570	
32513		BAGIMONT	Bagimont	49.8166667	4.8666667		5550					100600000	7	35672	
32514		BAILEUX	Baileux	50.0333333	4.3833333		6464					100600000	7	35504	
32515		BAILIÈVRE	Bailièvre	50.0666667	4.2333333		6460					100600000	7	35504	
32516		BAILLAMONT	Baillamont	49.9	5.0333333		5555					100600000	7	35661	
32517		BAILLEUL	Bailleul	50.6666667	3.3		7730					100600000	7	35517	
32518		BAILLONVILLE	Baillonville	50.2833333	5.3333333		5377					100600000	7	35671	
32519		BAISIEUX	Baisieux	50.3833333	3.6833333		7380					100600000	7	35489	
32520		BAISY-THY	Baisy-Thy	50.6	4.4666667		1470					100600000	7	35437	
32521		BALÂTRE	Balâtre	50.5	4.6333333		5190					100600000	7	35681	
32522		BALEGEM	Balegem	50.9333333	3.7833333		9860					100600000	7	35292	
35194		BALEN	Balen	51.1583333	5.1583333		2490,2491					100600000	6	649	
32523		BALEN	Balen	51.1666667	5.15		2490					100600000	7	35194	
32524		BAMBRUGGE	Bambrugge	50.9166667	3.9333333		9420					100600000	7	35250	
32525		BANDE	Bande	50.1666667	5.4166667		6951					100600000	7	35632	
32526		BARBENÇON	Barbençon	50.2166667	4.2666667		6500					100600000	7	35502	
32527		BARCHON	Barchon	50.6666667	5.7		4671					100600000	7	35549	
32528		BARONVILLE	Baronville	50.1333333	4.95		5570					100600000	7	35660	
32529		BARRY	Barry	50.5833333	3.5333333		7534					100600000	7	35523	
32530		BARVAUX-CONDROZ	Barvaux-Condroz	50.3333333	5.2666667		5370					100600000	7	35667	
32531		BARVAUX-SUR-OURTHE	Barvaux-sur-Ourthe	50.34	5.4333333		6940					100600000	7	35626	
32533		BAS-OHA	Bas-Oha	50.5166667	5.1833333		4520					100600000	7	35543	
32539		BAS-WARNETON	Bas-Warneton	50.75	2.95		7784					100600000	7	35491	
32532		BASÈCLES	Basècles	50.5166667	3.6333333		7971					100600000	7	35455	
32534		BASSE-BODEUX	Basse-Bodeux	50.35	5.8333333		4983					100600000	7	35595	
35547		BASSENGE	Bassenge	50.7638889	5.6055555		4690					100600000	6	677	
32535		BASSENGE	Bassenge	50.7666667	5.6		4690					100600000	7	35547	
32536		BASSEVELDE	Bassevelde	51.2333333	3.6833333		9968					100600000	7	35267	
32537		BASSILLY	Bassilly	50.6666667	3.9333333		7830					100600000	7	35500	
681		BASTOGNE	Bastogne									100500000	5	642	
35617		BASTOGNE	Bastogne	50	5.77		6600					100600000	6	681	
32538		BASTOGNE	Bastogne	50	5.7166667		6600					100600000	7	35617	
32540		BATSHEERS	Batsheers	50.7333333	5.2666667		3870					100600000	7	35235	
32541		BATTICE	Battice	50.65	5.8166667		4651					100600000	7	35576	
32542		BATTIGNIES	Battignies	50.415	4.13		7130					100600000	7	35503	
32543		BAUDOUR	Baudour	50.4833333	3.8166667		7331					100600000	7	35490	
32544		BAUFFE	Bauffe	50.5666667	3.85		7870					100600000	7	35483	
32545		BAUGNIES	Baugnies	50.55	3.55		7604					100600000	7	35521	
32546		BAULERS	Baulers	50.6166667	4.35		1401					100600000	7	35444	
32547		BAVEGEM	Bavegem	50.95	3.8666667		9520					100600000	7	35256	
32548		BAVIKHOVE	Bavikhove	50.8666667	3.3		8531					100600000	7	35389	
32549		BAZEL	Bazel	51.15	4.3		9150					100600000	7	35308	
32550		BEAUFAYS	Beaufays	50.5666667	5.6333333		4052					100600000	7	35550	
35502		BEAUMONT	Beaumont	50.2291666	4.2395833		6500,6511					100600000	6	674	
32551		BEAUMONT	Beaumont	50.2333333	4.2333333		6500					100600000	7	35502	
35660		BEAURAING	Beauraing	50.1033333	4.9655555		5570,5571,5572,5573,5574,5576					100600000	6	685	
32552		BEAURAING	Beauraing	50.1166667	4.9666667		5570					100600000	7	35660	
32553		BEAUSAINT	Beausaint	50.1666667	5.55		6980					100600000	7	35629	
35432		BEAUVECHAIN	Beauvechain	50.7819444443	4.773611111		1320					100600000	6	688	
32554		BEAUVECHAIN	Beauvechain	50.7833333	4.7666667		1320					100600000	7	35432	
32555		BEAUWELZ	Beauwelz	50.0166667	4.15		6594					100600000	7	35511	
32556		BECLERS	Beclers	50.6166667	3.5		7532					100600000	7	35523	
32557		BEEK	Beek	51.1333333	5.6		3960					100600000	7	35219	
32558		BEERLEGEM	Beerlegem	50.9	3.7166667		9630					100600000	7	35304	
35377		BEERNEM	Beernem	51.15	3.3444444		8730					100600000	6	659	
32559		BEERNEM	Beernem	51.15	3.3333333		8730					100600000	7	35377	
35195		BEERSE	Beerse	51.3210746560427	4.85182209014897		2340					100600000	6	649	
32560		BEERSE	Beerse	51.3211458822509	4.85177507554931		2340					100600000	7	35195	
35316		BEERSEL	Beersel	50.75	4.2933333		1650,1651,1652,1653,1654					100600000	6	667	
32561		BEERSEL	Beersel	50.7666667	4.3		1650					100600000	7	35316	
32562		BEERST	Beerst	51.0666667	2.8833333		8600					100600000	7	35395	
32563		BEERT	Beert	50.7333333	4.1833333		1673					100600000	7	35336	
32564		BEERVELDE	Beervelde	51.0833333	3.8833333		9080					100600000	7	35286	
32565		BEERZEL	Beerzel	51.0666667	4.6666667		2580					100600000	7	35187	
32566		BEEZ	Beez	50.4666667	4.9166667		5000					100600000	7	35684	
32567		BEFFE	Beffe	50.25	5.5166667		6987					100600000	7	35633	
35346		BEGIJNENDIJK	Begijnendijk	51	4.775		3130					100600000	6	668	
32568		BEGIJNENDIJK	Begijnendijk	51.0166667	4.7666667		3130					100600000	7	35346	
32569		BEHO	Beho	50.2205556	5.9980556		6672					100600000	7	35620	
32570		BEIGEM	Beigem	50.95	4.3666667		1852					100600000	7	35320	
32571		BEKEGEM	Bekegem	51.1666667	3.0333333		8480					100600000	7	35403	
32572		BEKKERZEEL	Bekkerzeel	50.8833333	4.2333333		1730					100600000	7	35315	
35347		BEKKEVOORT	Bekkevoort	50.9388889	4.9777778		3460,3461					100600000	6	668	
32573		BEKKEVOORT	Bekkevoort	50.95	4.9666667		3460					100600000	7	35347	
633		BELGIQUE	Belgique								B	100200000	2	104	
32574		BELGRADE	Belgrade	50.4666667	4.8333333		5001					100600000	7	35684	
32575		BELLAIRE	Bellaire	50.65	5.6666667		4610					100600000	7	35548	
32576		BELLECOURT	Bellecourt	50.4833333	4.25		7170					100600000	7	35471	
32577		BELLEFONTAINE	Bellefontaine	49.6666667	5.5		6730					100600000	7	35657	
32578		BELLEFONTAINE	Bellefontaine	49.9166667	4.9666667		5555					100600000	7	35661	
32579		BELLEGEM	Bellegem	50.7833333	3.2666667		8510					100600000	7	35390	
32580		BELLEM	Bellem	51.0833333	3.5		9881					100600000	7	35125	
32581		BELLEVAUX	Bellevaux	49.8333333	5.1166667		6834					100600000	7	35636	
32582		BELLEVAUX-LIGNEUVILLE	Bellevaux-Ligneuville	50.4	6		4960					100600000	7	35582	
32583		BELLINGEN	Bellingen	50.75	4.15		1674					100600000	7	35336	
35455		BELOEIL	Beloeil	50.5166666	3.6666666		7970,7971,7972,7973					100600000	6	669	
32584		BELOEIL	Beloeil	50.55	3.7166667		7970					100600000	7	35455	
32585		BELSELE	Belsele	51.15	4.0833333		9111					100600000	7	35311	
35277		BELZELE	Belzele	51.1	3.6666667		9940					100600000	8	33051	
32586		BEN-AHIN	Ben-Ahin	50.5166667	5.1833333		4500					100600000	7	35533	
32587		BENDE	Bende	50.3833333	5.45		6941					100600000	7	35626	
32588		BERBROEK	Berbroek	50.95	5.2		3540					100600000	7	35211	
32590		BERCHEM	Berchem	51.2	4.4333333		2600					100600000	7	35166	
32589		BERCHEM	Berchem	50.7833333	3.5166667		9690					100600000	7	35298	
32591		BERCHEM-SAINTE-AGATHE	Berchem-Sainte-Agathe	50.8666667	4.2833333		1082					100600000	7	35698	
32592		BERENDRECHT	Berendrecht	51.3333333	4.3166667		2040					100600000	8	35167	
35167		BERENDRECHT-ZANDVLIET-LILLO	Berendrecht-Zandvliet-Lillo	51.3333333	4.3055555		2040					100600000	7	35166	
32593		BERG	Berg	50.8	5.4833333		3700					100600000	7	35244	
32594		BERG	Berg	50.9333333	4.5333333		1910					100600000	7	35323	
32595		BERGILERS	Bergilers	50.7166667	5.3333333		4360					100600000	7	35608	
35207		BERINGEN	Beringen	51.0583333	5.2166666		3580,3581,3582,3583					100600000	6	650	
32596		BERINGEN	Beringen	51.05	5.2166667		3580					100600000	7	35207	
35180		BERLAAR	Berlaar	51.125	4.65		2590					100600000	6	648	
32597		BERLAAR	Berlaar	51.1166667	4.65		2590					100600000	7	35180	
35258		BERLARE	Berlare	51.0333333	3.9666666		9290					100600000	6	654	
32598		BERLARE	Berlare	51.0333333	4		9290					100600000	7	35258	
32599		BERLINGEN	Berlingen	50.8166667	5.3		3830					100600000	7	35247	
35599		BERLOZ	Berloz	50.7	5.2111111		4257					100600000	6	679	
32600		BERLOZ	Berloz	50.7	5.2166667		4257					100600000	7	35599	
32601		BERNEAU	Berneau	50.75	5.7333333		4607					100600000	7	35552	
35456		BERNISSART	Bernissart	50.4733333	3.6766666		7320,7321,7322					100600000	6	669	
32602		BERNISSART	Bernissart	50.4666667	3.6333333		7320					100600000	7	35456	
32603		BERSILLIES-L'ABBAYE	Bersillies-l'Abbaye	50.2666667	4.1333333		6560					100600000	7	35505	
35348		BERTEM	Bertem	50.8555555	4.6222222		3060,3061					100600000	6	668	
32604		BERTEM	Bertem	50.8666667	4.6333333		3060					100600000	7	35348	
35618		BERTOGNE	Bertogne	50.0555555	5.6555555		6686,6687,6688					100600000	6	681	
32605		BERTOGNE	Bertogne	50.0833333	5.6666667		6687					100600000	7	35618	
32606		BERTREE	Bertrée	50.7	5.0833333		4280					100600000	7	35606	
35635		BERTRIX	Bertrix	49.84	5.2233333		6880					100600000	6	683	
32607		BERTRIX	Bertrix	49.85	5.25		6880					100600000	7	35635	
32608		BERZEE	Berzée	50.2833333	4.4		5651					100600000	7	35697	
32609		BESELARE	Beselare	50.85	3.0166667		8980					100600000	7	35431	
35497		BESONRIEUX	Besonrieux	50.5166667	4.1833333		7100					100600000	7	35496	
32610		BETEKOM	Betekom	50.9833333	4.7833333		3130					100600000	7	35346	
32611		BETTINCOURT	Bettincourt	50.7166667	5.2333333		4300					100600000	7	35610	
32612		BEUZET	Beuzet	50.5333333	4.7333333		5030					100600000	7	35679	
32613		BEVEL	Bevel	51.1333333	4.6833333		2560					100600000	7	35186	
32614		BEVER	Bever	50.7166667	3.9333333		1547					100600000	6	667	
32615		BEVERCE	Bevercé	50.45	6.0333333		4960					100600000	7	35582	
32616		BEVERE	Bevere	50.85	3.5833333		9700					100600000	7	35301	
35306		BEVEREN	Beveren	51.2416666	4.2375		9120,9130					100600000	6	658	
35307		BEVEREN	Beveren	51.2166667	4.25		9120					100600000	7	35306	
32617		BEVEREN	Beveren	50.8666667	3.3166667		8791					100600000	7	35392	
32619		BEVEREN	Beveren	50.9666667	3.15		8800					100600000	7	35411	
32618		BEVEREN-AAN-DEN-IJZER	Beveren-aan-den-Ijzer	50.9333333	2.6333333		8691					100600000	7	35419	
32620		BEVEREN-WAAS	Beveren-Waas	51.2166667	4.25		9120					100600000	7	35306	
32621		BEVERLO	Beverlo	51.0833333	5.2		3581					100600000	7	35207	
32622		BEVERST	Beverst	50.9	5.4666667		3740					100600000	7	35232	
35548		BEYNE-HEUSAY	Beyne-Heusay	50.6333333	5.6666666		4610					100600000	6	677	
32623		BEYNE-HEUSAY	Beyne-Heusay	50.6166667	5.65		4610					100600000	7	35548	
32624		BIENNE-LEZ-HAPPART	Bienne-lez-Happart	50.35	4.2166667		6543					100600000	7	35509	
35349		BIERBEEK	Bierbeek	50.8416666	4.7708333		3360					100600000	6	668	
32625		BIERBEEK	Bierbeek	50.8333333	4.7666667		3360					100600000	7	35349	
32626		BIERCEE	Biercée	50.3166667	4.25		6533					100600000	7	35514	
32627		BIERGES	Bierges	50.7166667	4.6		1301					100600000	7	35453	
32628		BIERGHES	Bierghes	50.7	4.1333333		1430					100600000	7	35448	
32629		BIERSET	Bierset	50.65	5.4333333		4460					100600000	7	35557	
32630		BIERWART	Bierwart	50.5666667	5.0166667		5380					100600000	7	33075	
32631		BIESME	Biesme	50.3333333	4.6166667		5640					100600000	7	35683	
32633		BIESME-SOUS-THUIN	Biesme-sous-Thuin	50.3166667	4.3		6531					100600000	7	35514	
32632		BIESMEREE	Biesmerée	50.3	4.6833333		5640					100600000	7	35683	
35661		BIÈVRE	Bièvre	49.9066666	5.02		5555					100600000	6	685	
32635		BIÈVRE	Bièvre	49.9333333	5.0166667		5555					100600000	7	35661	
32636		BIEZ	Biez	50.7333333	4.7		1390					100600000	7	35438	
32637		BIHAIN	Bihain	50.2333333	5.8166667		6690					100600000	7	35625	
32638		BIKSCHOTE	Bikschote	50.9333333	2.8666667		8920					100600000	7	35427	
32639		BILSTAIN	Bilstain	50.6166667	5.9166667		4831					100600000	7	35580	
35232		BILZEN	Bilzen	50.8589743	5.5448718		3740,3742,3746					100600000	6	652	
32640		BILZEN	Bilzen	50.8666667	5.5166667		3740					100600000	7	35232	
35503		BINCHE	Binche	50.4127777	4.1607407		7130,7131,7133,7134					100600000	6	674	
32641		BINCHE	Binche	50.4	4.1666667		7130					100600000	7	35503	
32642		BINDERVELD	Binderveld	50.8666667	5.15		3850					100600000	7	35216	
32643		BINKOM	Binkom	50.8666667	4.8833333		3211					100600000	7	35367	
32644		BIOUL	Bioul	50.3333333	4.8		5537					100600000	7	35659	
32645		BISSEGEM	Bissegem	50.8166667	3.2166667		8501					100600000	7	35390	
32646		BIZET	Bizet	50.7	2.8666667		7783					100600000	7	35491	
32647		BLAASVELD	Blaasveld	51.05	4.3666667		2830					100600000	7	35193	
32648		BLAIMONT	Blaimont	50.2	4.8333333		5542					100600000	7	33334	
32649		BLANDAIN	Blandain	50.6166667	3.3		7522					100600000	7	35523	
32650		BLANDEN	Blanden	50.8333333	4.7166667		3052					100600000	7	35368	
35378		BLANKENBERGE	Blankenberge	51.3083333	3.1333333		8370					100600000	6	659	
32651		BLANKENBERGE	Blankenberge	51.3166667	3.1333333		8370					100600000	7	35378	
32652		BLAREGNIES	Blaregnies	50.35	3.8833333		7040					100600000	7	35488	
32653		BLATON	Blaton	50.5	3.65		7321					100600000	7	35456	
32654		BLAUGIES	Blaugies	50.3666667	3.8		7370					100600000	7	35477	
35549		BLEGNY	Blégny	50.6785714	5.7095238		4670,4671,4672					100600000	6	677	
32655		BLEGNY	Blégny	50.6666667	5.7333333		4670					100600000	7	35549	
32656		BLEHARIES	Bléharies	50.5166667	3.4		7620					100600000	7	32755	
32657		BLEHEN	Blehen	50.6666667	5.1166667		4280					100600000	7	35606	
32658		BLEID	Bleid	49.5666667	5.6333333		6760					100600000	7	35658	
32659		BLERET	Bleret	50.6833333	5.2833333		4300					100600000	7	35610	
32660		BLICQUY	Blicquy	50.5833333	3.6833333		7903					100600000	7	35518	
35218		BOCHOLT	Bocholt	51.1666666	5.5555555		3950					100600000	6	651	
32661		BOCHOLT	Bocholt	51.1666667	5.5833333		3950					100600000	7	35218	
35541		BODEGNEE	Bodegnée	50.5833333	5.3		4537					100600000	7	35540	
35168		BOECHOUT	Boechout	51.175	4.5083333		2530,2531					100600000	6	647	
